day,time,x,y,z,hour,minute,time_new,day_new,week_num,no_movement_1min,no_movement_5min,no_movement_15min,datetime
2,9.991805,-21.9,1.56665456,-29.27,9,59,09:59:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:59:00
2,9.993473,-23.0119934,1.56665456,-27.22161,9,59,09:59:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:59:00
2,9.995142,-24.9232521,1.56665456,-23.7190914,9,59,09:59:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:59:00
2,9.996812,-25.272501,1.56665456,-20.206234,9,59,09:59:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:59:00
2,9.998482,-22.9411068,1.56665456,-16.9558048,9,59,09:59:00,2,0.0,0.0,0.0,0.0,2023-01-03 09:59:00
2,10.0001545,-20.7532921,1.56665456,-13.69097,10,00,10:00:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:00:00
2,10.0018253,-19.41839,1.56665456,-10.006012,10,00,10:00:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:00:00
2,10.0034971,-18.8495064,1.56665456,-6.14693832,10,00,10:00:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:00:00
2,10.005168,-20.0391541,1.56665456,-2.33625412,10,00,10:00:00,2,0.0,1.0,0.0,0.0,2023-01-03 10:00:00
2,10.0301781,-21.8727837,1.56665456,-1.76782227,10,01,10:01:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:01:00
2,10.031846,-20.17902,1.56665456,-2.58978653,10,01,10:01:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:01:00
2,10.0335188,-18.35389,1.56665456,-5.418949,10,02,10:02:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:02:00
2,10.0351906,-19.2892361,1.56665456,-9.288258,10,02,10:02:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:02:00
2,10.0368595,-19.95425,1.56665456,-11.7505436,10,02,10:02:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:02:00
2,10.0385313,-20.80208,1.56665456,-13.8462658,10,02,10:02:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:02:00
2,10.0401993,-22.6763687,1.56665456,-17.384388,10,02,10:02:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:02:00
2,10.041872,-24.5619316,1.56665456,-20.8880787,10,02,10:02:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:02:00
2,10.043541,-25.3651867,1.56665456,-24.2048264,10,02,10:02:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:02:00
2,10.045207,-23.2012863,1.56665456,-27.4680767,10,02,10:02:00,2,0.0,1.0,1.0,1.0,2023-01-03 10:02:00
2,10.62063,-21.9,1.56665456,-29.27,10,37,10:37:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:37:00
2,10.6222963,-23.14994,1.56665456,-27.3086586,10,37,10:37:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:37:00
2,10.6239681,-25.27362,1.56665456,-23.9446983,10,37,10:37:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:37:00
2,10.6256409,-28.268589,1.56665456,-21.3454361,10,37,10:37:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:37:00
2,10.6273136,-31.4383945,1.56665456,-18.8879013,10,37,10:37:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:37:00
2,10.6289854,-34.59318,1.56665456,-16.4527435,10,37,10:37:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:37:00
2,10.6306534,-36.9772835,1.56665456,-13.3231506,10,37,10:37:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:37:00
2,10.6323242,-37.6062965,1.56665456,-9.484272,10,37,10:37:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:37:00
2,10.63399,-36.016304,1.56665456,-6.41589165,10,38,10:38:00,2,0.0,1.0,0.0,0.0,2023-01-03 10:38:00
2,10.6589985,-35.2700081,1.56665456,-4.439987,10,39,10:39:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:39:00
2,10.6606674,-36.0944748,1.56665456,-6.617132,10,39,10:39:00,2,0.0,0.0,0.0,0.0,2023-01-03 10:39:00
